date,channel,campaign,spend,imps,clicks,conversions,add_to_cart,revenue
2024-04-19,SEARCH_BRAND,SEA_07,129.26,66145,4187,146,189,9784.52
2024-04-19,SEARCH_BRAND,SEA_08,7.97,4068,243,6,8,394.25
2024-04-19,SEARCH_GENERIC,SEA_01,110.26,38745,1469,25,30,1758.69
2024-04-19,SEARCH_GENERIC,SEA_02,38.26,11986,312,3,3,201.25
2024-04-19,SEARCH_GENERIC,SEA_03,165.1,57444,1648,27,40,1914.47
2024-04-19,SEARCH_GENERIC,SEA_04,78.06,26042,688,15,22,979.33
2024-04-19,SEARCH_GENERIC,SEA_05,101.26,33336,1002,11,16,776.09
2024-04-19,SEARCH_GENERIC,SEA_06,180.31,60520,1636,18,27,1216.28
2024-04-19,SEARCH_GENERIC,SEA_07,134.79,44905,1199,25,28,1742.04
2024-04-19,SEARCH_GENERIC,SEA_08,62.87,20572,535,10,15,652.56
2024-04-19,SHOPPING,SHO_01,200.53,79579,2490,59,79,3918.86
2024-04-19,SHOPPING,SHO_02,27.72,11357,652,11,15,728.56
2024-04-19,SHOPPING,SHO_03,30.77,12135,528,16,19,1081.12
2024-04-19,SHOPPING,SHO_04,139.5,57299,1837,34,48,2228.92
2024-04-19,SHOPPING,SHO_05,130.1,53542,1706,32,41,2212.75
2024-04-19,SHOPPING,SHO_06,168.84,72004,3066,66,96,4484.08
2024-04-19,SHOPPING,SHO_07,22.3,8119,412,16,23,1077.08
2024-04-19,SHOPPING,SHO_08,169.64,63657,2410,51,62,3513.97
2024-04-19,DISPLAY,DIS_01,62.25,12117,106,0,0,0.0
2024-04-19,DISPLAY,DIS_02,98.02,19139,111,0,0,0.0
2024-04-19,DISPLAY,DIS_03,127.1,24781,133,2,2,132.42
2024-04-19,DISPLAY,DIS_04,6.41,1276,4,0,0,0.0
2024-04-19,DISPLAY,DIS_05,84.27,18362,93,0,0,0.0
2024-04-19,DISPLAY,DIS_06,8.99,1803,10,0,0,0.0
2024-04-19,DISPLAY,DIS_07,113.17,21464,97,1,1,64.84
2024-04-19,DISPLAY,DIS_08,24.57,5092,30,0,0,0.0
2024-04-19,SOCIAL,SOC_01,95.25,21349,322,5,6,320.22
2024-04-19,SOCIAL,SOC_02,118.56,29772,432,6,7,415.64
2024-04-19,SOCIAL,SOC_03,18.82,4824,34,0,0,0.0
2024-04-19,SOCIAL,SOC_04,95.16,22906,169,0,0,0.0
2024-04-19,SOCIAL,SOC_05,85.33,20873,324,1,1,67.75
2024-04-19,SOCIAL,SOC_06,37.42,9440,103,2,3,129.82
2024-04-19,SOCIAL,SOC_07,225.35,51913,506,11,15,736.36
2024-04-19,SOCIAL,SOC_08,212.94,52995,581,9,13,611.33
2024-04-20,SEARCH_BRAND,SEA_01,211.92,100106,6239,148,218,10200.91
2024-04-20,SEARCH_BRAND,SEA_02,76.69,38673,2420,62,78,4193.25
2024-04-20,SEARCH_BRAND,SEA_03,206.15,103466,6807,216,309,14321.82
2024-04-20,SEARCH_BRAND,SEA_04,18.66,9187,647,18,23,1145.48
2024-04-20,SEARCH_BRAND,SEA_05,22.41,10664,745,21,28,1467.28
2024-04-20,SEARCH_BRAND,SEA_06,12.84,6605,339,9,10,625.01
2024-04-20,SEARCH_BRAND,SEA_07,63.08,31508,1662,46,67,3145.39
2024-04-20,SEARCH_BRAND,SEA_08,91.67,44529,2546,70,91,4778.84
2024-04-20,SEARCH_GENERIC,SEA_01,57.94,19555,700,6,9,395.72
2024-04-20,SEARCH_GENERIC,SEA_02,58.74,20147,671,11,16,765.24
2024-04-20,SEARCH_GENERIC,SEA_03,244.42,77715,2270,31,43,2007.38
2024-04-20,SEARCH_GENERIC,SEA_04,160.98,53026,1847,39,54,2672.32
2024-04-20,SEARCH_GENERIC,SEA_05,151.95,51023,2761,45,57,2871.54
2024-04-20,SEARCH_GENERIC,SEA_06,146.42,46987,1292,26,32,1779.43
2024-04-20,SEARCH_GENERIC,SEA_07,70.09,22028,815,14,21,959.35
2024-04-20,SEARCH_GENERIC,SEA_08,60.98,20286,675,7,9,454.45
2024-04-20,SHOPPING,SHO_01,92.09,35484,1348,19,23,1320.74
2024-04-20,SHOPPING,SHO_02,320.08,129223,4270,94,141,6557.94
2024-04-20,SHOPPING,SHO_03,35.55,14718,489,7,9,490.12
2024-04-20,SHOPPING,SHO_04,18.38,6725,286,3,4,208.24
2024-04-20,SHOPPING,SHO_05,2.69,1011,30,2,3,135.79
2024-04-20,SHOPPING,SHO_06,137.23,52706,2152,45,55,2964.32
2024-04-20,SHOPPING,SHO_07,188.61,70591,3017,62,86,4394.9
2024-04-20,SHOPPING,SHO_08,176.98,67892,3679,54,73,3689.42
2024-04-20,DISPLAY,DIS_01,62.82,11974,93,1,1,69.96
2024-04-20,DISPLAY,DIS_02,88.98,18160,80,1,1,68.38
2024-04-20,DISPLAY,DIS_03,96.91,20554,166,3,3,204.27
2024-04-20,DISPLAY,DIS_04,151.97,31892,100,0,0,0.0
2024-04-20,DISPLAY,DIS_05,10.06,2215,11,1,1,66.8
2024-04-20,DISPLAY,DIS_06,68.54,15029,87,0,0,0.0
2024-04-20,DISPLAY,DIS_07,127.69,28523,170,1,1,70.8
2024-04-20,DISPLAY,DIS_08,59.65,12076,78,1,1,68.25
2024-04-20,SOCIAL,SOC_01,65.74,16547,175,0,0,0.0
2024-04-20,SOCIAL,SOC_02,23.25,5445,68,0,0,0.0
2024-04-20,SOCIAL,SOC_03,267.22,69464,980,1,1,66.08
2024-04-20,SOCIAL,SOC_04,112.45,27541,339,1,1,68.43
2024-04-20,SOCIAL,SOC_05,48.91,12374,98,1,1,67.88
2024-04-20,SOCIAL,SOC_06,118.36,29698,285,5,7,329.24
2024-04-20,SOCIAL,SOC_07,94.91,23882,258,2,3,134.54
2024-04-20,SOCIAL,SOC_08,29.0,6755,108,4,6,261.81
2024-04-21,SEARCH_BRAND,SEA_01,266.99,133669,11552,410,532,26254.53
2024-04-21,SEARCH_BRAND,SEA_02,105.92,52577,3127,93,110,6652.65
2024-04-21,SEARCH_BRAND,SEA_03,244.38,127494,9822,280,310,20249.01
2024-04-21,SEARCH_BRAND,SEA_04,80.72,41525,2545,75,112,5116.39
2024-04-21,SEARCH_BRAND,SEA_05,64.1,31715,1998,57,78,3671.59
2024-04-21,SEARCH_BRAND,SEA_06,143.84,76993,4630,114,149,7710.78
2024-04-21,SEARCH_BRAND,SEA_07,181.76,96929,7447,237,270,16473.24
2024-04-21,SEARCH_BRAND,SEA_08,9.01,4360,373,10,14,704.3
2024-04-21,SEARCH_GENERIC,SEA_01,159.26,52124,2037,39,45,2727.88
2024-04-21,SEARCH_GENERIC,SEA_02,65.17,22021,751,11,15,757.42
2024-04-21,SEARCH_GENERIC,SEA_03,62.87,20483,538,4,6,274.07
2024-04-21,SEARCH_GENERIC,SEA_04,42.02,14864,320,5,7,349.06
2024-04-21,SEARCH_GENERIC,SEA_05,151.32,50509,1744,16,22,1068.96
2024-04-21,SEARCH_GENERIC,SEA_06,43.27,13703,357,1,1,68.53
2024-04-21,SEARCH_GENERIC,SEA_07,34.11,11211,389,7,8,469.76
2024-04-21,SEARCH_GENERIC,SEA_08,88.13,27877,526,2,3,134.31
2024-04-21,SHOPPING,SHO_01,231.31,90350,3218,63,86,4330.96
2024-04-21,SHOPPING,SHO_02,152.48,64909,3141,59,65,4037.83
2024-04-21,SHOPPING,SHO_03,65.98,26695,1384,41,54,2868.44
2024-04-21,SHOPPING,SHO_04,69.69,28075,1407,25,32,1701.27
2024-04-21,SHOPPING,SHO_05,392.95,160422,5785,111,144,7604.47
2024-04-21,SHOPPING,SHO_06,77.16,30457,1617,34,47,2342.76
2024-04-21,SHOPPING,SHO_07,122.44,49812,2949,61,70,3957.64
2024-04-21,SHOPPING,SHO_08,168.88,65333,3037,47,62,3249.01
2024-04-21,DISPLAY,DIS_01,106.36,22294,75,0,0,0.0
2024-04-21,DISPLAY,DIS_02,153.09,30257,200,0,0,0.0
2024-04-21,DISPLAY,DIS_03,66.86,14656,83,1,1,67.34
2024-04-21,DISPLAY,DIS_04,110.42,20436,113,0,0,0.0
2024-04-21,DISPLAY,DIS_05,82.3,14809,56,0,0,0.0
2024-04-21,DISPLAY,DIS_06,72.41,15453,72,0,0,0.0
2024-04-21,DISPLAY,DIS_07,217.96,47032,252,3,4,206.19
2024-04-21,DISPLAY,DIS_08,21.26,4232,20,1,1,68.44
2024-04-21,SOCIAL,SOC_01,209.78,52924,755,10,12,668.04
2024-04-21,SOCIAL,SOC_02,50.08,13362,122,0,0,0.0
2024-04-21,SOCIAL,SOC_03,48.54,11476,117,1,1,66.76
2024-04-21,SOCIAL,SOC_04,185.08,48393,470,5,6,357.92
2024-04-21,SOCIAL,SOC_05,25.14,5918,76,1,1,69.74
2024-04-21,SOCIAL,SOC_06,34.58,8511,109,2,2,136.77
2024-04-21,SOCIAL,SOC_07,167.24,42810,369,9,11,626.86
2024-04-21,SOCIAL,SOC_08,27.24,7194,75,1,1,64.81
2024-04-22,SEARCH_BRAND,SEA_01,112.03,57629,4947,147,201,10084.83
2024-04-22,SEARCH_BRAND,SEA_02,139.07,71904,3661,104,126,6999.6
2024-04-22,SEARCH_BRAND,SEA_03,80.64,41136,2721,89,133,5643.69
2024-04-22,SEARCH_BRAND,SEA_04,152.44,72336,3816,115,164,7944.31
2024-04-22,SEARCH_BRAND,SEA_05,56.21,26526,1478,48,69,3333.2
2024-04-22,SEARCH_BRAND,SEA_06,8.51,4211,203,4,5,282.34
2024-04-22,SEARCH_BRAND,SEA_07,42.3,18823,1052,33,37,2360.14
2024-04-22,SEARCH_BRAND,SEA_08,113.76,61284,3033,81,108,5845.53
2024-04-22,SEARCH_GENERIC,SEA_01,121.18,42688,1221,18,25,1229.51
2024-04-22,SEARCH_GENERIC,SEA_02,107.1,37036,1303,21,25,1416.87
2024-04-22,SEARCH_GENERIC,SEA_03,53.48,16986,790,14,16,986.52
2024-04-22,SEARCH_GENERIC,SEA_04,16.67,5448,148,5,7,343.66
2024-04-22,SEARCH_GENERIC,SEA_05,104.31,34811,1086,13,16,848.24
2024-04-22,SEARCH_GENERIC,SEA_06,55.7,19437,377,8,11,544.2
2024-04-22,SEARCH_GENERIC,SEA_07,59.71,19850,524,12,15,831.88
2024-04-22,SEARCH_GENERIC,SEA_08,88.91,30930,1232,20,24,1404.41
2024-04-22,SHOPPING,SHO_01,139.63,57109,2259,31,38,2066.4
2024-04-22,SHOPPING,SHO_02,70.73,27554,907,23,32,1493.23
2024-04-22,SHOPPING,SHO_03,131.22,51180,2480,35,41,2393.23
2024-04-22,SHOPPING,SHO_04,42.34,15924,766,15,21,1030.89
2024-04-22,SHOPPING,SHO_05,47.06,19574,695,10,15,653.43
2024-04-22,SHOPPING,SHO_06,282.21,116112,5115,85,120,5732.59
2024-04-22,SHOPPING,SHO_07,150.36,61279,2145,52,68,3678.76
2024-04-22,SHOPPING,SHO_08,58.48,22906,1038,22,31,1478.51
2024-04-22,DISPLAY,DIS_01,64.42,13629,94,3,4,199.63
2024-04-22,DISPLAY,DIS_02,72.42,16083,105,1,1,72.56
2024-04-22,DISPLAY,DIS_03,21.33,4205,26,0,0,0.0
2024-04-22,DISPLAY,DIS_04,30.69,6272,36,0,0,0.0
2024-04-22,DISPLAY,DIS_05,111.02,21911,90,0,0,0.0
2024-04-22,DISPLAY,DIS_06,141.2,27354,169,0,0,0.0
2024-04-22,DISPLAY,DIS_07,46.44,9848,50,0,0,0.0
2024-04-22,DISPLAY,DIS_08,31.6,5969,31,1,1,69.29
2024-04-22,SOCIAL,SOC_01,22.55,5612,43,2,2,139.58
2024-04-22,SOCIAL,SOC_02,75.1,18127,154,0,0,0.0
2024-04-22,SOCIAL,SOC_03,26.59,5992,71,2,2,137.01
2024-04-22,SOCIAL,SOC_04,245.19,62239,777,5,6,327.67
2024-04-22,SOCIAL,SOC_05,35.3,8819,87,0,0,0.0
2024-04-22,SOCIAL,SOC_06,242.23,58969,662,5,7,338.63
2024-04-22,SOCIAL,SOC_07,62.13,15372,131,1,1,66.36
2024-04-22,SOCIAL,SOC_08,126.72,30520,423,4,5,263.94
2024-04-23,SEARCH_BRAND,SEA_01,26.76,13897,938,30,45,2146.16
2024-04-23,SEARCH_BRAND,SEA_02,139.15,72459,5531,142,180,9641.72
2024-04-23,SEARCH_BRAND,SEA_03,45.1,23862,1639,45,50,3188.86
2024-04-23,SEARCH_BRAND,SEA_04,157.64,78707,4603,150,186,9992.96
2024-04-23,SEARCH_BRAND,SEA_05,76.92,39181,2386,73,84,4909.28
2024-04-23,SEARCH_BRAND,SEA_06,51.13,27844,2018,66,74,4417.25
2024-04-23,SEARCH_BRAND,SEA_07,16.25,8102,460,11,14,766.63
2024-04-23,SEARCH_BRAND,SEA_08,48.0,23891,1703,59,84,3922.18
2024-04-23,SEARCH_GENERIC,SEA_01,105.49,33377,1143,16,18,1100.48
2024-04-23,SEARCH_GENERIC,SEA_02,175.57,57616,1900,35,49,2343.16
2024-04-23,SEARCH_GENERIC,SEA_03,21.89,6731,173,4,6,269.57
2024-04-23,SEARCH_GENERIC,SEA_04,91.22,28205,976,12,16,793.05
2024-04-23,SEARCH_GENERIC,SEA_05,178.47,61564,1761,28,38,2002.89
2024-04-23,SEARCH_GENERIC,SEA_06,10.59,3419,107,1,1,70.92
2024-04-23,SEARCH_GENERIC,SEA_07,77.53,24927,894,6,7,401.1
2024-04-23,SEARCH_GENERIC,SEA_08,145.85,48794,1669,22,28,1625.29
2024-04-23,SHOPPING,SHO_01,112.28,43036,1116,27,36,1826.01
2024-04-23,SHOPPING,SHO_02,73.02,28136,1324,19,24,1259.65
2024-04-23,SHOPPING,SHO_03,110.94,41403,1563,39,58,2591.88
2024-04-23,SHOPPING,SHO_04,25.33,10037,497,10,14,684.22
2024-04-23,SHOPPING,SHO_05,202.57,81066,2684,47,58,3304.61
2024-04-23,SHOPPING,SHO_06,288.62,105447,4113,67,100,4529.09
2024-04-23,SHOPPING,SHO_07,63.64,27278,1112,24,28,1632.05
2024-04-23,SHOPPING,SHO_08,162.97,66456,1920,42,55,2969.93
2024-04-23,DISPLAY,DIS_01,10.9,2183,6,0,0,0.0
2024-04-23,DISPLAY,DIS_02,98.22,18760,81,1,1,68.09
2024-04-23,DISPLAY,DIS_03,16.31,3385,19,1,1,64.34
2024-04-23,DISPLAY,DIS_04,51.35,10707,55,1,1,69.97
2024-04-23,DISPLAY,DIS_05,107.92,20971,131,4,5,272.84
2024-04-23,DISPLAY,DIS_06,46.66,9785,96,1,1,69.42
2024-04-23,DISPLAY,DIS_07,100.89,21102,113,0,0,0.0
2024-04-23,DISPLAY,DIS_08,95.83,18894,144,0,0,0.0
2024-04-23,SOCIAL,SOC_01,14.19,3400,34,0,0,0.0
2024-04-23,SOCIAL,SOC_02,58.95,15326,145,0,0,0.0
2024-04-23,SOCIAL,SOC_03,18.42,4900,43,1,1,66.59
2024-04-23,SOCIAL,SOC_04,173.32,40911,461,6,9,384.53
2024-04-23,SOCIAL,SOC_05,30.14,7290,64,1,1,69.87
2024-04-23,SOCIAL,SOC_06,241.73,59951,935,10,15,656.65
2024-04-23,SOCIAL,SOC_07,20.03,5411,50,1,1,71.89
2024-04-23,SOCIAL,SOC_08,118.44,29184,375,5,6,338.23
2024-04-24,SEARCH_BRAND,SEA_01,56.67,28797,1484,39,45,2651.51
2024-04-24,SEARCH_BRAND,SEA_02,128.52,65964,6387,188,221,12565.3
2024-04-24,SEARCH_BRAND,SEA_03,45.46,21965,1645,47,53,3144.35
2024-04-24,SEARCH_BRAND,SEA_04,86.22,44536,2605,57,72,3835.08
2024-04-24,SEARCH_BRAND,SEA_05,112.95,57649,3803,138,153,9590.75
2024-04-24,SEARCH_BRAND,SEA_06,62.76,31506,2168,77,98,5461.73
2024-04-24,SEARCH_BRAND,SEA_07,88.98,48182,4023,159,198,10886.89
2024-04-24,SEARCH_BRAND,SEA_08,60.6,28112,1657,58,83,4026.65
2024-04-24,SEARCH_GENERIC,SEA_01,41.7,13695,299,5,7,344.55
2024-04-24,SEARCH_GENERIC,SEA_02,34.76,11335,337,5,6,333.95
2024-04-24,SEARCH_GENERIC,SEA_03,108.66,35169,1003,12,14,809.38
2024-04-24,SEARCH_GENERIC,SEA_04,40.67,13860,329,4,6,268.99
2024-04-24,SEARCH_GENERIC,SEA_05,84.99,26922,754,9,11,619.64
2024-04-24,SEARCH_GENERIC,SEA_06,60.9,19834,462,6,8,410.78
2024-04-24,SEARCH_GENERIC,SEA_07,61.13,20478,733,14,17,907.78
2024-04-24,SEARCH_GENERIC,SEA_08,173.71,57590,1692,34,47,2339.5
2024-04-24,SHOPPING,SHO_01,64.68,26989,1150,31,38,2099.79
2024-04-24,SHOPPING,SHO_02,54.0,24583,993,18,23,1258.03
2024-04-24,SHOPPING,SHO_03,3.66,1390,48,0,0,0.0
2024-04-24,SHOPPING,SHO_04,61.05,23940,950,19,25,1326.41
2024-04-24,SHOPPING,SHO_05,85.03,32164,1409,30,43,2024.62
2024-04-24,SHOPPING,SHO_06,107.9,42391,1522,28,40,1863.36
2024-04-24,SHOPPING,SHO_07,45.86,20118,674,15,17,995.37
2024-04-24,SHOPPING,SHO_08,63.9,28260,1009,27,32,1773.24
2024-04-24,DISPLAY,DIS_01,28.1,5632,24,0,0,0.0
2024-04-24,DISPLAY,DIS_02,130.28,23296,97,0,0,0.0
2024-04-24,DISPLAY,DIS_03,34.33,6460,41,0,0,0.0
2024-04-24,DISPLAY,DIS_04,132.87,30686,154,1,1,66.96
2024-04-24,DISPLAY,DIS_05,28.8,5927,43,0,0,0.0
2024-04-24,DISPLAY,DIS_06,39.98,8147,56,0,0,0.0
2024-04-24,DISPLAY,DIS_07,177.42,33637,209,2,2,141.99
2024-04-24,DISPLAY,DIS_08,22.41,4461,33,0,0,0.0
2024-04-24,SOCIAL,SOC_01,175.17,47487,549,2,3,139.91
2024-04-24,SOCIAL,SOC_02,37.95,10925,87,1,1,66.92
2024-04-24,SOCIAL,SOC_03,61.16,15070,187,5,6,344.37
2024-04-24,SOCIAL,SOC_04,88.95,20030,198,1,1,68.84
2024-04-24,SOCIAL,SOC_05,74.27,17958,158,3,4,201.86
2024-04-24,SOCIAL,SOC_06,55.28,14072,176,0,0,0.0
2024-04-24,SOCIAL,SOC_07,40.35,9776,119,1,1,70.39
2024-04-24,SOCIAL,SOC_08,11.85,3034,36,0,0,0.0
2024-04-25,SEARCH_BRAND,SEA_01,109.38,53231,4280,131,188,9060.24
2024-04-25,SEARCH_BRAND,SEA_02,50.13,24830,1799,47,55,3238.01
2024-04-25,SEARCH_BRAND,SEA_03,92.14,44565,2854,84,113,5811.56
2024-04-25,SEARCH_BRAND,SEA_04,45.46,22530,1710,45,62,3054.48
2024-04-25,SEARCH_BRAND,SEA_05,129.13,62884,3758,171,228,11320.02
2024-04-25,SEARCH_BRAND,SEA_06,2.87,1338,87,3,4,196.62
2024-04-25,SEARCH_BRAND,SEA_07,268.91,132622,8806,242,327,16925.57
2024-04-25,SEARCH_BRAND,SEA_08,58.84,30403,1742,70,84,4833.1
2024-04-25,SEARCH_GENERIC,SEA_01,134.61,44109,1672,36,41,2389.44
2024-04-25,SEARCH_GENERIC,SEA_02,162.08,51359,1791,35,43,2513.08
2024-04-25,SEARCH_GENERIC,SEA_03,14.78,4888,72,2,3,136.19
2024-04-25,SEARCH_GENERIC,SEA_04,111.03,39343,1508,27,35,1814.37
2024-04-25,SEARCH_GENERIC,SEA_05,19.2,6515,189,3,4,201.06
2024-04-25,SEARCH_GENERIC,SEA_06,50.54,15811,529,7,9,459.66
2024-04-25,SEARCH_GENERIC,SEA_07,123.52,41652,1293,24,33,1669.08
2024-04-25,SEARCH_GENERIC,SEA_08,60.14,18798,433,7,8,479.72
2024-04-25,SHOPPING,SHO_01,48.58,22359,697,15,21,1032.3
2024-04-25,SHOPPING,SHO_02,186.47,69377,3874,66,79,4651.61
2024-04-25,SHOPPING,SHO_03,36.53,13585,435,14,18,938.04
2024-04-25,SHOPPING,SHO_04,42.76,16109,737,16,19,1108.12
2024-04-25,SHOPPING,SHO_05,26.15,10621,431,7,10,440.33
2024-04-25,SHOPPING,SHO_06,189.6,79972,2611,52,64,3661.11
2024-04-25,SHOPPING,SHO_07,168.23,71763,2511,53,75,3525.96
2024-04-25,SHOPPING,SHO_08,35.1,15226,478,4,5,283.86
2024-04-25,DISPLAY,DIS_01,166.47,35428,194,1,1,69.49
2024-04-25,DISPLAY,DIS_02,41.9,7693,44,0,0,0.0
2024-04-25,DISPLAY,DIS_03,37.09,7199,49,0,0,0.0
2024-04-25,DISPLAY,DIS_04,191.11,34713,300,1,1,69.45
2024-04-25,DISPLAY,DIS_05,42.36,9027,40,0,0,0.0
2024-04-25,DISPLAY,DIS_06,4.17,774,4,0,0,0.0
2024-04-25,DISPLAY,DIS_07,60.3,12960,77,1,1,65.01
2024-04-25,DISPLAY,DIS_08,72.07,14450,83,0,0,0.0
2024-04-25,SOCIAL,SOC_01,60.22,15460,111,5,7,334.56
2024-04-25,SOCIAL,SOC_02,65.54,18191,201,1,1,66.39
2024-04-25,SOCIAL,SOC_03,81.39,20774,229,3,4,202.62
2024-04-25,SOCIAL,SOC_04,73.89,18182,150,1,1,68.27
2024-04-25,SOCIAL,SOC_05,20.73,4768,51,1,1,70.71
2024-04-25,SOCIAL,SOC_06,167.02,43446,496,3,4,200.34
2024-04-25,SOCIAL,SOC_07,67.55,18800,322,2,3,131.54
2024-04-25,SOCIAL,SOC_08,135.98,33419,281,3,4,188.97
2024-04-26,SEARCH_BRAND,SEA_01,50.83,26419,1691,51,75,3304.56
2024-04-26,SEARCH_BRAND,SEA_02,159.44,84631,3212,92,118,6276.82
2024-04-26,SEARCH_BRAND,SEA_03,148.42,75304,4815,148,195,10064.83
2024-04-26,SEARCH_BRAND,SEA_04,131.97,63881,3161,55,81,3708.64
2024-04-26,SEARCH_BRAND,SEA_05,62.27,32785,1812,48,71,3124.63
2024-04-26,SEARCH_BRAND,SEA_06,55.35,26699,2406,62,87,4252.16
2024-04-26,SEARCH_BRAND,SEA_07,106.03,52004,2877,76,110,5146.04
2024-04-26,SEARCH_BRAND,SEA_08,89.58,45980,3225,84,111,5397.05
2024-04-26,SEARCH_GENERIC,SEA_01,75.63,26828,987,17,25,1158.67
2024-04-26,SEARCH_GENERIC,SEA_02,55.28,20687,585,14,15,925.28
2024-04-26,SEARCH_GENERIC,SEA_03,69.17,22355,960,15,22,1025.2
2024-04-26,SEARCH_GENERIC,SEA_04,118.31,40580,969,12,16,798.27
2024-04-26,SEARCH_GENERIC,SEA_05,72.57,23569,959,14,19,978.81
2024-04-26,SEARCH_GENERIC,SEA_06,106.84,38166,1014,16,24,1121.15
2024-04-26,SEARCH_GENERIC,SEA_07,197.77,67767,1613,22,31,1490.36
2024-04-26,SEARCH_GENERIC,SEA_08,116.98,44154,1619,17,25,1108.98
2024-04-26,SHOPPING,SHO_01,148.12,59407,2092,33,43,2109.75
2024-04-26,SHOPPING,SHO_02,170.31,63500,3840,65,75,4416.63
2024-04-26,SHOPPING,SHO_03,157.78,60601,2679,72,86,4975.2
2024-04-26,SHOPPING,SHO_04,5.25,2126,116,2,2,137.07
2024-04-26,SHOPPING,SHO_05,72.52,28978,1407,26,29,1700.13
2024-04-26,SHOPPING,SHO_06,231.77,103350,4478,103,131,7025.18
2024-04-26,SHOPPING,SHO_07,68.11,26104,907,17,22,1147.63
2024-04-26,SHOPPING,SHO_08,157.91,63893,3552,75,89,4888.28
2024-04-26,DISPLAY,DIS_01,95.87,19572,122,3,4,208.75
2024-04-26,DISPLAY,DIS_02,108.77,21754,113,0,0,0.0
2024-04-26,DISPLAY,DIS_03,24.65,4765,38,0,0,0.0
2024-04-26,DISPLAY,DIS_04,46.89,9047,48,0,0,0.0
2024-04-26,DISPLAY,DIS_05,157.42,29179,227,0,0,0.0
2024-04-26,DISPLAY,DIS_06,116.98,22982,109,2,3,134.98
2024-04-26,DISPLAY,DIS_07,157.1,30173,147,0,0,0.0
2024-04-26,DISPLAY,DIS_08,58.59,11441,41,0,0,0.0
2024-04-26,SOCIAL,SOC_01,28.28,7185,96,1,1,70.59
2024-04-26,SOCIAL,SOC_02,70.61,17012,174,1,1,70.52
2024-04-26,SOCIAL,SOC_03,219.11,56178,766,13,18,901.33
2024-04-26,SOCIAL,SOC_04,162.68,44037,622,8,9,535.65
2024-04-26,SOCIAL,SOC_05,97.0,23594,276,1,1,70.01
2024-04-26,SOCIAL,SOC_06,15.36,3745,56,0,0,0.0
2024-04-26,SOCIAL,SOC_07,119.52,30844,245,0,0,0.0
2024-04-26,SOCIAL,SOC_08,100.32,25241,256,4,5,274.02
2024-04-27,SEARCH_BRAND,SEA_01,67.31,35545,2164,74,84,5154.56
2024-04-27,SEARCH_BRAND,SEA_02,35.97,17957,883,27,38,1895.66
2024-04-27,SEARCH_BRAND,SEA_03,234.04,118403,9024,284,333,18734.96
2024-04-27,SEARCH_BRAND,SEA_04,125.4,65679,3543,101,114,6889.37
2024-04-27,SEARCH_BRAND,SEA_05,126.36,64819,2938,116,166,7707.27
2024-04-27,SEARCH_BRAND,SEA_06,182.9,96035,5193,177,258,12082.34
2024-04-27,SEARCH_BRAND,SEA_07,156.17,82218,4719,136,195,8968.18
2024-04-27,SEARCH_BRAND,SEA_08,60.62,31454,1814,62,91,4335.95
2024-04-27,SEARCH_GENERIC,SEA_01,135.81,43526,1871,23,30,1548.07
2024-04-27,SEARCH_GENERIC,SEA_02,143.34,51950,1497,15,22,999.6
2024-04-27,SEARCH_GENERIC,SEA_03,50.26,15403,471,9,12,611.47
2024-04-27,SEARCH_GENERIC,SEA_04,40.84,13009,430,9,12,616.38
2024-04-27,SEARCH_GENERIC,SEA_05,35.94,11908,297,4,5,276.11
2024-04-27,SEARCH_GENERIC,SEA_06,161.73,51586,2041,39,58,2678.54
2024-04-27,SEARCH_GENERIC,SEA_07,71.27,22632,688,6,9,396.62
2024-04-27,SEARCH_GENERIC,SEA_08,59.93,19071,614,9,12,647.73
2024-04-27,SHOPPING,SHO_01,112.49,44648,1647,47,61,3120.4
2024-04-27,SHOPPING,SHO_02,67.85,26967,1101,25,34,1746.29
2024-04-27,SHOPPING,SHO_03,114.04,44327,1469,26,37,1743.78
2024-04-27,SHOPPING,SHO_04,135.82,52936,1774,42,51,2962.29
2024-04-27,SHOPPING,SHO_05,44.36,16038,482,18,22,1232.57
2024-04-27,SHOPPING,SHO_06,125.9,49389,2249,44,59,3067.7
2024-04-27,SHOPPING,SHO_07,42.81,16290,554,9,10,616.98
2024-04-27,SHOPPING,SHO_08,68.82,28849,1080,21,30,1418.06
2024-04-27,DISPLAY,DIS_01,50.38,9412,66,0,0,0.0
2024-04-27,DISPLAY,DIS_02,32.64,5854,32,0,0,0.0
2024-04-27,DISPLAY,DIS_03,33.37,6377,33,0,0,0.0
2024-04-27,DISPLAY,DIS_04,70.64,13515,69,1,1,67.9
2024-04-27,DISPLAY,DIS_05,45.41,8450,38,1,1,65.37
2024-04-27,DISPLAY,DIS_06,66.88,14098,72,0,0,0.0
2024-04-27,DISPLAY,DIS_07,52.83,10943,43,0,0,0.0
2024-04-27,DISPLAY,DIS_08,96.32,20454,99,1,1,69.84
2024-04-27,SOCIAL,SOC_01,144.64,36725,484,10,11,689.47
2024-04-27,SOCIAL,SOC_02,77.69,19861,247,5,7,325.53
2024-04-27,SOCIAL,SOC_03,94.68,25218,387,3,4,208.4
2024-04-27,SOCIAL,SOC_04,110.08,24632,178,3,3,207.32
2024-04-27,SOCIAL,SOC_05,83.82,21415,319,4,4,270.1
2024-04-27,SOCIAL,SOC_06,122.08,29934,251,4,5,279.2
